ekguildflavor431B;Over the course of the day, I lead the travelers through town, explaining the significance of various sites and districts. Before I can end the tour, several in the group ask if we can take a detour to visit the fortified garrison of [Root.Location.Capital.GetName].;;;;;;;;;;;;;x
ekguildflavor431C;Over the course of the day, I lead the travelers through town, explaining the significance of various sites and districts. Before I can end the tour, several in the group ask if we can take a detour touring the markets of [Root.Location.Capital.GetName].;;;;;;;;;;;;;x
ekguildflavor431D;Over the course of the day, I lead the travelers through town, explaining the significance of various sites and districts. Before I can end the tour, several in the group ask if we can take a detour and venture into the sewers underneath [Root.Location.Capital.GetName].;;;;;;;;;;;;;x
ekguildflavor431E;Over the course of the day, I lead the travelers through town, explaining the significance of various sites and districts. Before I can end the tour, several in the group ask if we can take a detour to go over some of the shrines of [Root.Location.Capital.GetName].;;;;;;;;;;;;;x
ekguildflavor431AcceptA;Of course. To the monuments we shall go!;;;;;;;;;;;;;x
ekguildflavor431AcceptB;Sure. But remember, do NOT agitate the guards!;;;;;;;;;;;;;x
ekguildflavor431AcceptC;Please make sure not to buy stolen goods!;;;;;;;;;;;;;x
ekguildflavor431AcceptD;Into the seedy underbelly of [Root.Location.Capital.GetName] we go!;;;;;;;;;;;;;x
ekguildflavor431AcceptE;Just make sure you respect the shrines!;;;;;;;;;;;;;x
ekguildflavor432A;"And this, I remark as we visit one of the statuaries, "Is...actually I'm not really sure who this statue depicts." This is just the first of one of many mistakes I make as my attempt to complete this part of the tour goes awry. By the end of the affair, my party is less than pleased with my sub-par knowledge of the town.";;;;;;;;;;;;;x
ekguildflavor432B;As we journey into an armed encampment, the rowdy tour group gawks at the town guards, trying to converse with them and ask about the latest military news. This does not go over well and several of the tourists are arrested as spies. My insufficient knowledge of proper behavior around military personnel leads the rest of the tour group to hastily disband.;;;;;;;;;;;;;x
ekguildflavor432C;At the town market, I escort the tour group as they buy some goods from a group of unusually charismatic merchants. After some time, they begin to talk with one another about how stalls in a nearby village were selling similar items for far less. They chide me for my lack of knowledge about the local markets and once the tour officially ends, are not at all happy at having been swindled.;;;;;;;;;;;;;x
ekguildflavor432D;I lead the tour group into the sewers underneath town, but we cannot seem to find our way around at all, wading through muck and refuse only to wind up back where we started. The annoyed tourists ask me why I even bothered, and go their separate ways.;;;;;;;;;;;;;x
ekguildflavor432E;When we visit the shrines, my knowledge of who each shrine depicts are helpful, but my utter lack of understanding about style and symbolism about each shrine leaves the tourists unimpressed. They hastily leave as I continually demonstrate my lack of religious and metaphysical learning.;;;;;;;;;;;;;x
ekguildflavor432Accept;Confound it!;;;;;;;;;;;;;x
ekguildflavor433A;I lead the tour group around a collection of statues and monuments honoring some of the town's local heroes. Each one has a story, a narrative, and I regale my clients with each, as they listen intently. Once the tour has concluded, they agree that they've learned a lot and reward me with a good bit of gold as reward for my knowledge.;;;;;;;;;;;;;x
ekguildflavor433B;As we journey into an armed encampment, the rowdy tour group gawks at the town guards, trying to converse with them and ask about the latest military news. A few nearly get arrested as spies, but I jump in and talk the guards down, using my military knowledge to quickly build rapport with them - they sense that I too am a military [Root.GetManWoman] and allow us to leave unaccosted. The relieved tourists gift me some gold as thanks for my help.;;;;;;;;;;;;;x
ekguildflavor433C;At the town market, I escort the tour group as they buy some goods from a group of unusually charismatic merchants. I quickly step in to help my clients, taking charge of the bartering and haggling to get the best possible deal from the merchants. The grateful tourists club together and give me a nice share of the gold that I saved them as thanks for my help.;;;;;;;;;;;;;x
ekguildflavor433D;I lead the tour group into the sewers underneath town, and although the tunnels are dark and winding, we stumble upon hidden passageways and what appears to be an abandoned thieves' den, making it back to our starting point and with hardly any muck on our boots. Once the tour is done, the group gratefully gifts me some shiny gold coins for my efforts.;;;;;;;;;;;;;x
ekguildflavor433E;When we visit the shrines, my knowledge of who each shrine depicts are helpful, and they are greatly impressed as I identify the stylistic and symbolic nuances of each construction. The tourists appreciate my dedication to the subject and, once the tour has concluded, leave me a tidy some of gold as thanks for my learning.;;;;;;;;;;;;;x
ekguildflavor433Accept;I hope this journey was enlightening!;;;;;;;;;;;;;x
ekguildflavor450A;Great music can inspire so much emotion, and fill one with so much energy. And as luck would have it, I'm a natural at making great music! I wonder if I should spend more time performing songs and melodies.;;;;;;;;;;;;;x
ekguildflavor450Accept;I am a musician!;;;;;;;;;;;;;x
ekguildflavor450Decline;I like playing music, but there are other things I'd rather do.;;;;;;;;;;;;;x
ekguildflavor455;One of our most popular pastimes at the Guild Hall is to debate all sorts of philosophical matters. History, politics, current events, the arcane arts, military matters, fashion, and even food! I have found I have a real knack for convincing people to think about things the same way that I do.;;;;;;;;;;;;;x
ekguildflavor455Accept;I am a Philosopher!;;;;;;;;;;;;;x
ekguildflavor455Decline;Mastery of philosophy and a gold coin will buy you a cup of warm ale.;;;;;;;;;;;;;x
ekguildflavor460;Actions speak louder than words, and a painting is the culmination of days, months, or even years of action from an artist. With only a canvas, a brush and a few pigments, I can express thousands of emotions, swirling together in harmony.;;;;;;;;;;;;;x
ekguildflavor460Accept;Painting is incredible! I must keep at this.;;;;;;;;;;;;;x
ekguildflavor460Decline;As enjoyable as painting may be, there are other things I must do.;;;;;;;;;;;;;x
ekguildflavor465;Why is magic so firmly associated with warfare, subterfuge and worship? Why not for entertainment? Dazzling candlelight and magelight, jump spells...there are so many possibilities to use magic just to make the world a little less dull!;;;;;;;;;;;;;x
ekguildflavor465Accept;I am a magician!;;;;;;;;;;;;;x
ekguildflavor465Decline;Fun perhaps, but I'll leave magic to the Guild mages.;;;;;;;;;;;;;x
EKGuildFlavor505Greybeard;Deep in meditation, I reflect on Jurgen Windcaller's victory over the 17 Disputants. Though they wielded might, Jurgen wielded truth, and the truth of the Way of the Voice triumphed over all opposition.;;;;;;;;;;;;;x
EKGuildFlavor505MothPriest;As I sit in solitude, I focus on the nature of the Elder Scrolls, and that while truth and falsehood are ever-present, the world of man needs from our order the former so that we can so dispense our knowledge.;;;;;;;;;;;;;x
EKGuildFlavor506Greybeard;In my meditation, I dwell upon the folly of the Dragon Cult, and the apogee of cruelty that it reached under the rule of Alduin and his Dragon Priests. Instead we must strive to follow Kyne's actions and act for the benefit of others.;;;;;;;;;;;;;x
EKGuildFlavor506MothPriest;Deep in thought, I consider the delicate balance within our order. How the novices depend on the elders for a path to understanding, how the elders depend on the novices to have their needs cared for, and that we must always look out for one another.;;;;;;;;;;;;;x
EKGuildFlavor507Greybeard;I think about the world that I've left behind to follow the Way of the Voice. The fanciful dalliances of physical passion are but a worthless obstacle to comprehending The Way.;;;;;;;;;;;;;x
EKGuildFlavor507MothPriest;In my studies, I contemplate how frivolous the outside world is compared to this one. So many lives dominated by physical relationships, oblivious to the ephemeral, soul-filling beauty of the inner fabric of the world around them.;;;;;;;;;;;;;x
EKGuildFlavor508Greybeard;I ponder about the Seven Years that Jurgen Windcaller spent developing the fundaments of the Way of the Voice. Not even hunger, one of the most primal needs, could cloud his focus.;;;;;;;;;;;;;x
EKGuildFlavor508MothPriest;Deep in meditation, I realize that physical nourishment is but a small fraction of what the all-encompassing nourishment of the mind can deliver. To focus on the former is to be deprived of the latter.;;;;;;;;;;;;;x
EKGuildFlavor509Greybeard;As I meditate, I consider the errors made by the Tongues in the days of the First Empire. Though courageous and strong in will, their short-sightedness left their spiritual resolve wanting.;;;;;;;;;;;;;x
EKGuildFlavor509MothPriest;In meditation, I dwell on the process that each Moth Priest must take to read an Elder Scroll. One must not rush. One must prepare. And one must prepare to prepare, every single day, that one may hope to unlock that which stands before and after us.;;;;;;;;;;;;;x
EKGuildFlavor510Greybeard;My contemplation brings me to the reality that Greybeards have faced since the foundation of our order. Study of the Way of the Voice is neither simple nor easy, and takes an eternity of effort to perform.;;;;;;;;;;;;;x
EKGuildFlavor510MothPriest;The rigors of reading an Elder Scroll enter into my mind as I meditate. Every step is a challenge that cannot be shirked, and likewise are our duties to provide for brothers and sisters in our order.;;;;;;;;;;;;;x
EKGuildFlavor511Greybeard;As I meditate, I digest the nature of the dragons' greatest weakness. Their pride, overcoming all other senses, led them to defy the gods and impose an order that ultimately spurred their demise. Such pride must be avoided.;;;;;;;;;;;;;x
EKGuildFlavor511MothPriest;Deep in meditation, I reflect on the flaw that is pride, and how it clouds our understanding of that which we read. Pride and preconception go hand-in-hand, and abandoning preconception is the first step into grasping true perception.;;;;;;;;;;;;;x
EKGuildFlavor505Accept;Indeed...;;;;;;;;;;;;;x
EKGuildFlavor525;My tireless study of the Voice is bearing fruit. I can sense that I have not only improved my ability to project many Shouts, but more importantly, I have attained a far greater understanding as to the inner meanings of each of them.;;;;;;;;;;;;;x
EKGuildFlavor525Accept;Su'um ahrk morah!;;;;;;;;;;;;;x
quest_thieves_theft;Theft for Hire;;;;;;;;;;;;;x
EKGuildFlavor600;An anonymous client has need of the [Root.Society.GetName]'s services and has offered us a contract. In turn, I've been offered the right to take the contract on as a guild job.;;;;;;;;;;;;;x
EKGuildFlavor605A;The client has requested a priceless ruby necklace that is in the possession of a veteran adventurer. Surely they won't notice one small trinket missing? When I see my mark, they're wearing the necklace. Perhaps I can quickly snatch it without anyone noticing...;;;;;;;;;;;;;x
EKGuildFlavor605B;The client needs some not-quite-legal merchandise moved overland. A simple task, as guards tend to leave most people alone. Near my destination, I drive the cart down the road and come to a stream where a few guards are stationed. I just need to act natural and I'm home free.;;;;;;;;;;;;;x
EKGuildFlavor605C;The client has taken interest in a thoroughbred horse that isn't for sale. In the evening, I sneak into the horse's stables unnoticed and throw a saddle on the beast. Just as we exit the stables I notice few guards patrolling nearby.;;;;;;;;;;;;;x
EKGuildFlavor605D;The client has a friend rotting in a village jail who needs to be freed post-haste. After I sneak into the destination, I see my target half asleep in a cell. The cell door is locked, but it can be picked.;;;;;;;;;;;;;x
EKGuildFlavor605E;The client would like to acquire some quality attire from a tailor who is out of their price range. I visit the tailor's shop, carrying a pack full of counterfeit clothing that I will swap with the genuine articles before making a quick escape.;;;;;;;;;;;;;x
EKGuildFlavor605Accept;Alright...;;;;;;;;;;;;;x
EKGuildFlavor610A;I attempt to snatch the jewelry off of the adventurer but he sees my hand out of the corner of his eye and holds on to the necklace with one of his own hands. We struggle with one another until several guards come rushing over, weapons drawn. I've been caught red-handed!;;;;;;;;;;;;;x
EKGuildFlavor610B;"Hold on there," says one of the guards. "Something about you isn't quite right. What have you got here?" The guard pulls up a cloth concealing a case of skooma. "Aha! We've got ourselves a smuggler!";;;;;;;;;;;;;x
EKGuildFlavor610C;One of the guards looks up and sees me riding the horse. "Why, you're not the lord of this manor!" the guard exclaims. "What are YOU doing here?" Already-nervous but now startled, the horse throws me off its back as I tumble to the ground, surrounded by armed troops.;;;;;;;;;;;;;x
EKGuildFlavor610D;I go through over a dozen lockpicks but the lock simply will not budge. I'm so absorbed into picking this lock that I don't notice the guards crowding around me. "STOP!" screams one of them. "The jailbreak's over, thief! Now you're the one who'll be behind bars!";;;;;;;;;;;;;x
EKGuildFlavor610E;Quickly, I unpack the false clothes and switch them with the real merchandise, but I take a little too long and a clerk notices my actions. She calls for the guards, who rush into the shop and surround me, weapons drawn.;;;;;;;;;;;;;x
EKGuildFlavor610OptA;Pay the court a fine.;;;;;;;;;;;;;x
EKGuildFlavor610OptB;Serve my sentence.;;;;;;;;;;;;;x
EKGuildFlavor611;I've just received word that [From.GetBestName] was involved in a legal dispute with some of the local guardsmen. [From.GetSheHe] paid a fine for the trouble, and I have received my share as rightful tax.;;;;;;;;;;;;;x
EKGuildFlavor611Accept;How odd.;;;;;;;;;;;;;x
EKGuildFlavor612;I've just received word that [From.GetBestName] was arrested for criminal activity by local guardsmen!;;;;;;;;;;;;;x
EKGuildFlavor612Accept;Lowlife scum...;;;;;;;;;;;;;x
EKGuildFlavor612Decline;I believe this is all a big misunderstanding...;;;;;;;;;;;;;x
EKGuildFlavor615A;I quickly pull the necklace straight off of the adventurer's neck. Bewildered, he looks around for the culprit but I'm already out of sight. I return with the necklace and present it to the [Root.Society.GetName] for my reward.;;;;;;;;;;;;;x
EKGuildFlavor615B;I keep my cool and none of the guards notice anything unusual. "A fine greeting to you!" one of the guards says as I wave back, smiling. Soon after, I reach the dropoff point and return back to the [Root.Society.GetName] den for payment.;;;;;;;;;;;;;x
EKGuildFlavor615C;One of the guards recognizes something is amiss but I manage to get the horse to break into a gallop as we quickly leave the manor compound, my face covered all the while. I take the horse to another stable where the client will pick it up and go to the [Root.Society.GetName] hall for my reward.;;;;;;;;;;;;;x
EKGuildFlavor615D;I quickly pick the lock, greet my rescue target and explain the situation. We sneak out of the jail and go to the [Root.Society.GetName] safe house where I am paid for a job well done.;;;;;;;;;;;;;x
EKGuildFlavor615E;Quickly, I unpack the false clothes and switch them with the real merchandise, loading it into my pack and slipping out before the clerk working inside the shop notices me. I drop the merch off at the [Root.Society.GetName] den and get my payment.;;;;;;;;;;;;;x
EKGuildFlavor615Accept;Excellent.;;;;;;;;;;;;;x
ekguildflavor630A;Being a Thief doesn't just mean taking things. It also means breaking things - locks, doors, bindings, buildings, weapons, and more. I've noticed I have a real knack for doing so.;;;;;;;;;;;;;x
ekguildflavor630B;Eliminating a target doesn't just mean using a weapon or spell. Sometimes loosening a stone, pulling a few nails out of a railing or sundering a support are far more effective.;;;;;;;;;;;;;x
ekguildflavor630Accept;I am a saboteur!;;;;;;;;;;;;;x
ekguildflavor630Decline;It's a useful skill, but not my focus.;;;;;;;;;;;;;x
ekguildflavor635;The art of theft requires discretion. Taking someone's hard-earned gold or most prized possession isn't much use if someone catches me immediately after. That goes for hauling contraband too. Thankfully, my discretion is par excellence.;;;;;;;;;;;;;x
ekguildflavor635Accept;I am a smuggler!;;;;;;;;;;;;;x
ekguildflavor635Decline;Smuggling might be profitable...but it's not really my thing.;;;;;;;;;;;;;x
quest_dbmt_generic;Assassination;;;;;;;;;;;;;x
EKGuildFlavor700A;The [Root.Society.GetName] has offered me a [Root.GetContractWrit] on a musician of decidedly lacking talent. This should be an easy job.;;;;;;;;;;;;;x
EKGuildFlavor700B;The [Root.Society.GetName] has offered me a [Root.GetContractWrit] on a graveyard worker who steals from the recently deceased. This should be an easy job.;;;;;;;;;;;;;x
EKGuildFlavor700C;The [Root.Society.GetName] has offered me a [Root.GetContractWrit] on a writer suspected of publishing libel. This should be an easy job.;;;;;;;;;;;;;x
EKGuildFlavor700D;The [Root.Society.GetName] has offered me a [Root.GetContractWrit] on a lunatic wandering the roads. This should be an easy job.;;;;;;;;;;;;;x
EKGuildFlavor700E;The [Root.Society.GetName] has offered me a [Root.GetContractWrit] on a dishonest merchant. She allegedly keeps guards so this might be a slightly challenging job.;;;;;;;;;;;;;x
EKGuildFlavor700F;The [Root.Society.GetName] has offered me a [Root.GetContractWrit] on a skooma dealer on the run. Like most of his ilk he's probably armed so this might be a slightly challenging job.;;;;;;;;;;;;;x
EKGuildFlavor700G;The [Root.Society.GetName] has offered me a [Root.GetContractWrit] on a bandit who murders people after robbing them. The bandit runs in a gang so this might be a dangerous job.;;;;;;;;;;;;;x
EKGuildFlavor700H;The [Root.Society.GetName] has offered me a [Root.GetContractWrit] on a witch who lives deep in the wilderness. She's claimed to have skill in conjuration, so this might be a dangerous job.;;;;;;;;;;;;;x
EKGuildFlavor705A;I arrive at a hamlet wracked by horrid music and meet its creator. \n\n"Well met, friend!" the bard exclaims. "Have you come to soak in my serenade? Is it not a treat for your ears? You approach me so directly. How unusual in this town! Are you...a [Root.GetManWoman] of culture?";;;;;;;;;;;;;x
EKGuildFlavor705B;I stop by a graveyard at night, where my target is already in the midst of his "work." The man sees me and stops in his tracks. \n\n"Whatever you think I'm trying to do, I'm not. I don't know anything, and I don't know you. You best be on your way back from where you came.";;;;;;;;;;;;;x
EKGuildFlavor705C;I visit a modest country house and knock on the front door. The door opens up and a tired-looking woman stands before me. \n\n"Yes? What is it?" she asks.;;;;;;;;;;;;;x
EKGuildFlavor705D;On a lonely road, I am greeted by a merchant and his workers, whose wagon has broken down. "Please, do something about this fellow," the merchant pleads, pointing to the madman. "He threw himself on the road - we had to stop the cart and the front axle split in half. And he won't listen to reason!" I glance over at the maniac who's been spouting nonsense all the while. "Do you see the sky?!" the man says, pointing at a cloud. "Can you not recognize that your demise is laughing at you, ready to pounce on you?!";;;;;;;;;;;;;x
EKGuildFlavor705E;I enter the merchant's warehouse where she - flanked by two guards - is taking inventory. At my appearance, the merchant and her guards notice me and turn about. The guards step in front of her and she frowns. "And just who are you supposed to be?" she snaps. "Can't you see that I'm busy, and you don't even bother to set up an appointment to speak to one of my clerks? You better have a good reason for being here.";;;;;;;;;;;;;x
EKGuildFlavor705F;I enter a dim, dusty hovel where my target is said to be living. My entrance is greeted by a pathetic shriek emanating from a trembling figure. \n\n"Please don't kill me!" begs the man. "I'm not in the skooma business anymore! I told you all, I'm not going to even try selling to anyone again. Just...please, please let me go. Have mercy!";;;;;;;;;;;;;x
EKGuildFlavor705G;A chance upon the bandit encampment, home to my target. All of the occupants draw their weapons to face me. \n\n"Oho, looks like we've got ourselves a hero!" says one of the group. My target, the enforcer, grins and raises a rusty axe. "Normally we have to catch our prey first," she says. "But this one's so charitable! I'll shed one tear when I split your gut open!";;;;;;;;;;;;;x
EKGuildFlavor705H;Deep in the wilds, I visit a dilapidated hut and I discern a hunched-over figure with a clenched fist. Suddenly the figure turns around and unleashes a spell that summons a fetid, moaning zombie! The light from the spell reveals her wizened face. \n\n"I thought someone would be after me eventually. No matter. You made a mistake coming all the way out here.";;;;;;;;;;;;;x
EKGuildFlavor720;Upon returning to the [Root.Society.GetName] hall, I receive my payment and recognition of my skill as an assassin.;;;;;;;;;;;;;x
EKGuildFlavor720AcceptA;Excellent.;;;;;;;;;;;;;x
EKGuildFlavor720AcceptB;Excellent.;;;;;;;;;;;;;x
EKGuildFlavor720AcceptC;Excellent.;;;;;;;;;;;;;x
ekguildrelationships10;Lately my Guild assignments have caused me to spend a lot of time working alongside [potential_guild_friend.GetBestName]. We may not agree on everything, but we always seem to enjoy talking to one another!;;;;;;;;;;;;;x
ekguildrelationships10Accept;You're a true friend, [potential_guild_friend.GetFirstName]!;;;;;;;;;;;;;x
ekguildrelationships10Decline;That's great! But I don't really care.;;;;;;;;;;;;;x
ekguildrelationships15;Whenever I chat with my Guildmate [From.GetBestName], we always get along so well. [From.GetSheHeCap] just mentioned that [From.GetSheHe] considers me a true friend!;;;;;;;;;;;;;x
ekguildrelationships15Accept;Likewise, [From.GetFirstName]!;;;;;;;;;;;;;x
ekguildrelationships16;[From.GetFirstName] considers me a friend as well!;;;;;;;;;;;;;x
ekguildrelationships16Acknowledge;Wonderful!;;;;;;;;;;;;;x
ekguildrelationships17;[From.GetFirstName] doesn't seem to think we're really friends...;;;;;;;;;;;;;x
ekguildrelationships17Acknowledge;Oh well.;;;;;;;;;;;;;x
ekguildrelationships20;Lately my Guild assignments have caused me to spend a lot of time working alongside [potential_guild_friend.GetBestName]. We may not agree on everything, but we always seem to enjoy talking to one another!;;;;;;;;;;;;;x
ekguildrelationships20Accept;You're a true friend, [potential_guild_friend.GetFirstName]!;;;;;;;;;;;;;x
ekguildrelationships20Decline;That's great! But I don't really care.;;;;;;;;;;;;;x
ekguildrelationships25;Whenever I chat with my Guildmate [From.GetBestName], we always get along so well. [From.GetSheHeCap] just mentioned that [From.GetSheHe] considers me a true friend!;;;;;;;;;;;;;x
ekguildrelationships25Accept;Likewise, [From.GetFirstName]!;;;;;;;;;;;;;x
ekguildrelationships25Decline;Actually [From.GetFirstName], we're not friends.;;;;;;;;;;;;;x
ekguildrelationships30;[From.GetFirstName] considers me a friend as well!;;;;;;;;;;;;;x
ekguildrelationships30Acknowledge;Wonderful!;;;;;;;;;;;;;x
ekguildrelationships35;[From.GetFirstName] doesn't seem to think we're really friends...;;;;;;;;;;;;;x
ekguildrelationships35Acknowledge;Oh well.;;;;;;;;;;;;;x
ekguildrelationships50;I can't stand dealing with my Guildmate [potential_guild_rival.GetBestName]. We almost never see eye-to-eye on anything, which is especially bad since we usually end up working the same assignments. Every waking moment I spend around [potential_guild_rival.GetFirstName] is horrible.;;;;;;;;;;;;;x
ekguildrelationships50Accept;That's it, [potential_guild_rival.GetFirstName]! I can't stand you anymore!;;;;;;;;;;;;;x
ekguildrelationships50Decline;I'm not going to let [potential_guild_rival.GetFirstName]'s attitude get to me.;;;;;;;;;;;;;x
ekguildrelationships55;I never got along well with [From.GetBestName] but now it's getting worse. [From.GetSheHeCap] let me know that [From.GetSheHe] cannot stand the sight of me!;;;;;;;;;;;;;x
ekguildrelationships55Accept;The feeling is mutual, [From.GetFirstName]!;;;;;;;;;;;;;x
ekguildrelationships55Decline;Fighting is pointless, [From.GetFirstName].;;;;;;;;;;;;;x
ekguildrelationships56;[From.GetFirstName] and I hate one another! If we weren't rivals before, we're certainly rivals now.;;;;;;;;;;;;;x
ekguildrelationships56Acknowledge;Fine with me!;;;;;;;;;;;;;x
ekguildrelationships57;[From.GetFirstName] tried to diffuse the situation. Actually, it was a relief knowing that [From.GetSheHe] isn't interested in being my enemy.;;;;;;;;;;;;;x
ekguildrelationships57Acknowledge;Moving on...;;;;;;;;;;;;;x
ekguildrelationships60;I can't stand dealing with my Guildmate [potential_guild_rival.GetBestName]. We almost never see eye-to-eye on anything, which is especially bad since we usually end up working the same assignments. Every waking moment I spend around [potential_guild_rival.GetFirstName] is horrible.;;;;;;;;;;;;;x
ekguildrelationships60Accept;That's it, [potential_guild_rival.GetFirstName]! I can't stand you anymore!;;;;;;;;;;;;;x
ekguildrelationships60Decline;I'm not going to let [potential_guild_rival.GetFirstName]'s attitude get to me.;;;;;;;;;;;;;x
ekguildrelationships65;I never got along well with [From.GetBestName] but now it's getting worse. [From.GetSheHeCap] let me know that [From.GetSheHe] cannot stand the sight of me!;;;;;;;;;;;;;x
ekguildrelationships65Accept;The feeling is mutual, [From.GetFirstName]!;;;;;;;;;;;;;x
ekguildrelationships65Decline;Fighting is pointless, [From.GetFirstName].;;;;;;;;;;;;;x
ekguildrelationships70;[From.GetFirstName] and I hate one another! If we weren't rivals before, we're certainly rivals now.;;;;;;;;;;;;;x
ekguildrelationships70Acknowledge;Fine with me!;;;;;;;;;;;;;x
ekguildrelationships75;[From.GetFirstName] tried to diffuse the situation. Actually, it was a relief knowing that [From.GetSheHe] isn't interested in being my enemy.;;;;;;;;;;;;;x
ekguildrelationships75Acknowledge;Moving on...;;;;;;;;;;;;;x
ekguildrelationships100;[potential_guild_lover.GetFirstName] and I have been spending a lot of time together as of late, working together whenever we can and sharing meals and conversations when we're off-duty. I can tell that there's a mutual attraction between us.;;;;;;;;;;;;;x
ekguildrelationships100Accept;I'll make a lewd suggestion to [potential_guild_lover.GetFirstName].;;;;;;;;;;;;;x
ekguildrelationships100Decline;[potential_guild_lover.GetSheHeCap]'s not my type.;;;;;;;;;;;;;x
ekguildrelationships105;[From.GetFirstName] thinks that I'm romantically interested in [From.GetHerHim] and suggested that we express our affections...physically.;;;;;;;;;;;;;x
ekguildrelationships105Accept;I like that idea, [From.GetFirstName]!;;;;;;;;;;;;;x
ekguildrelationships105Decline;Flattered, but definitely NOT interested, [From.GetFirstName].;;;;;;;;;;;;;x
ekguildrelationships106;[From.GetFirstName] and I traveled to a nice, secluded place, and I gave [From.GetHerHim] an even nicer tumble!;;;;;;;;;;;;;x
ekguildrelationships106Acknowledge;We best get back to work before anyone notices us.;;;;;;;;;;;;;x
ekguildrelationships107;[From.GetFirstName] rejected me! And word travels fast. Now everyone back at the Guild hall won't stop cracking jokes about my failed attempt to seduce [From.GetHerHim]!;;;;;;;;;;;;;x
ekguildrelationships107Acknowledge;How embarrassing...;;;;;;;;;;;;;x
ekguildrelationships110;[potential_guild_lover.GetFirstName] and I have been spending a lot of time together as of late, working together whenever we can and sharing meals and conversations when we're off-duty. I can tell that there's a mutual attraction between us.;;;;;;;;;;;;;x
ekguildrelationships110Accept;I'll make a lewd suggestion to [potential_guild_lover.GetFirstName].;;;;;;;;;;;;;x
ekguildrelationships110Decline;[potential_guild_lover.GetSheHeCap]'s not my type.;;;;;;;;;;;;;x
ekguildrelationships125;[From.GetFirstName] thinks that I'm romantically interested in [From.GetHerHim] and suggested that we express our affections...physically.;;;;;;;;;;;;;x
ekguildrelationships125Accept;I like that idea, [From.GetFirstName]!;;;;;;;;;;;;;x
ekguildrelationships125Decline;Flattered, but definitely NOT interested, [From.GetFirstName].;;;;;;;;;;;;;x
ekguildrelationships130;[From.GetFirstName] and I traveled to a nice, secluded place, and I gave [From.GetHerHim] an even nicer tumble!;;;;;;;;;;;;;x
ekguildrelationships130Acknowledge;We best get back to work before anyone notices us.;;;;;;;;;;;;;x
ekguildrelationships135;[From.GetFirstName] rejected me! And word travels fast. Now everyone back at the Guild hall won't stop cracking jokes about my failed attempt to seduce [From.GetHerHim]!;;;;;;;;;;;;;x
ekguildrelationships135Acknowledge;How embarrassing...;;;;;;;;;;;;;x
ekguildrelationships150;[potential_guild_lover.GetFirstName] and I have been spending a lot of time together as of late, working together whenever we can and sharing meals and conversations when we're off-duty. I can tell that there's a mutual attraction between us.;;;;;;;;;;;;;x
ekguildrelationships150Accept;I'll make a lewd suggestion to [potential_guild_lover.GetFirstName].;;;;;;;;;;;;;x
ekguildrelationships150Decline;[potential_guild_lover.GetSheHeCap]'s not my type.;;;;;;;;;;;;;x
ekguildrelationships155;[From.GetFirstName] thinks that I'm romantically interested in [From.GetHerHim] and suggested that we express our affections...physically.;;;;;;;;;;;;;x
ekguildrelationships155Accept;I like that idea, [From.GetFirstName]!;;;;;;;;;;;;;x
ekguildrelationships155Decline;Flattered, but definitely NOT interested, [From.GetFirstName].;;;;;;;;;;;;;x
ekguildrelationships156;[From.GetFirstName] and I traveled to a nice, secluded place, and I gave [From.GetHerHim] an even nicer tumble!;;;;;;;;;;;;;x
ekguildrelationships156Acknowledge;We best get back to work before anyone notices us.;;;;;;;;;;;;;x
ekguildrelationships157;[From.GetFirstName] rejected me! And word travels fast. Now everyone back at the Guild hall won't stop cracking jokes about my failed attempt to seduce [From.GetHerHim]!;;;;;;;;;;;;;x
ekguildrelationships157Acknowledge;How embarrassing...;;;;;;;;;;;;;x
ekguildrelationships160;[potential_guild_lover.GetFirstName] and I have been spending a lot of time together as of late, working together whenever we can and sharing meals and conversations when we're off-duty. I can tell that there's a mutual attraction between us.;;;;;;;;;;;;;x
ekguildrelationships160Accept;I'll make a lewd suggestion to [potential_guild_lover.GetFirstName].;;;;;;;;;;;;;x
ekguildrelationships160Decline;[potential_guild_lover.GetSheHeCap]'s not my type.;;;;;;;;;;;;;x
ekguildrelationships175;[From.GetFirstName] thinks that I'm romantically interested in [From.GetHerHim] and suggested that we express our affections...physically.;;;;;;;;;;;;;x
ekguildrelationships175Accept;I like that idea, [From.GetFirstName]!;;;;;;;;;;;;;x
ekguildrelationships175Decline;Flattered, but definitely NOT interested, [From.GetFirstName].;;;;;;;;;;;;;x
ekguildrelationships180;[From.GetFirstName] and I traveled to a nice, secluded place, and I gave [From.GetHerHim] an even nicer tumble!;;;;;;;;;;;;;x
ekguildrelationships180Acknowledge;We best get back to work before anyone notices us.;;;;;;;;;;;;;x
ekguildrelationships185;[From.GetFirstName] rejected me! And word travels fast. Now everyone back at the Guild hall won't stop cracking jokes about my failed attempt to seduce [From.GetHerHim]!;;;;;;;;;;;;;x
ekguildrelationships185Acknowledge;How embarrassing...;;;;;;;;;;;;;x
ekguildrelationships200;[potential_guild_lover.GetFirstName] and I have been spending a lot of time together as of late, working together whenever we can and sharing meals and conversations when we're off-duty. I can tell that there's a mutual attraction between us.;;;;;;;;;;;;;x
ekguildrelationships200Accept;I'll make a lewd suggestion to [potential_guild_lover.GetFirstName].;;;;;;;;;;;;;x
ekguildrelationships200Decline;[potential_guild_lover.GetSheHeCap]'s not my type.;;;;;;;;;;;;;x
